investor_id,transaction_date,amfi_code,transaction_type,amount,state,city,city_tier,age_group,gender,annual_income_lakh,payment_mode,kyc_status,units
INV003564,2024-05-14,125497,SIP,48152,Telangana,Hyderabad,T30,18-25,Male,6.8,UPI,Verified,57.845979673178384
INV001969,2024-05-14,118632,Lumpsum,132181,Uttar Pradesh,Kanpur,B30,26-35,Male,9.7,UPI,Verified,1803.413334352049
INV004926,2024-05-14,120505,SIP,1769,Karnataka,Mysore,B30,36-45,Male,45.3,Mandate,Verified,6.0896727549624465
INV000661,2024-05-14,120843,SIP,2165,Haryana,Faridabad,B30,36-45,Male,46.8,Net Banking,Verified,23.560163843799923
INV002887,2024-05-14,119095,Lumpsum,556503,Delhi,New Delhi,T30,36-45,Female,59.6,Net Banking,Verified,7249.455479594815
INV003619,2024-05-14,101207,SIP,7992,West Bengal,Kolkata,T30,18-25,Female,3.3,UPI,Verified,117.90984440975735
INV004623,2024-05-14,118634,Lumpsum,77025,Madhya Pradesh,Indore,T30,46-55,Female,44.9,Cheque,Verified,680.4322611022428
INV004149,2024-05-14,119093,SIP,3043,Rajasthan,Udaipur,B30,56+,Female,78.2,Net Banking,Verified,65.20444153027947
INV002467,2024-05-14,118635,SIP,54783,Punjab,Chandigarh,T30,36-45,Male,12.3,Mandate,Verified,242.16509733593196
INV000058,2024-05-14,119093,SIP,2727,Maharashtra,Mumbai,T30,26-35,Male,19.9,Net Banking,Verified,58.43329347784164
INV001116,2024-05-14,101208,SIP,6239,Haryana,Faridabad,B30,36-45,Male,17.8,Net Banking,Verified,17.24556366927216
INV004510,2024-05-14,118636,SIP,8170,Haryana,Gurugram,T30,56+,Male,71.8,Cheque,Verified,252.28196292041847
INV003987,2024-05-14,100025,SIP,838,Tamil Nadu,Coimbatore,B30,26-35,Female,24.1,Net Banking,Verified,29.894726327693288
INV004131,2024-05-14,120506,SIP,457,Uttar Pradesh,Kanpur,B30,26-35,Male,10.3,Mandate,Verified,1.744459242446625
INV001045,2024-05-14,119551,Redemption,372177,Punjab,Chandigarh,T30,36-45,Female,45.5,Cheque,Verified,5164.663304756169
INV004888,2024-05-14,100033,Lumpsum,290048,Delhi,Gurugram,T30,26-35,Female,6.7,Net Banking,Verified,1569.4541692414082
INV004648,2024-05-15,118635,Lumpsum,34775,Maharashtra,Pune,T30,36-45,Male,54.3,Mandate,Verified,152.60753729833536
INV004709,2024-05-15,101207,SIP,6273,Haryana,Gurugram,T30,36-45,Male,59.1,Net Banking,Verified,91.90575887081769
INV001689,2024-05-15,149323,Lumpsum,106153,Haryana,Faridabad,B30,36-45,Male,40.4,UPI,Verified,828.720784807241
INV002290,2024-05-15,120507,Lumpsum,215278,Gujarat,Ahmedabad,T30,36-45,Male,24.7,UPI,Verified,639.4615735807953
INV003872,2024-05-15,125497,SIP,8394,Uttar Pradesh,Kanpur,B30,26-35,Male,20.1,Mandate,Pending,10.100691645883277
INV001877,2024-05-15,118632,SIP,28603,Tamil Nadu,Coimbatore,B30,56+,Male,62.1,Mandate,Verified,390.7332173095785
INV000580,2024-05-15,119094,SIP,6408,Uttar Pradesh,Agra,B30,56+,Male,31.8,Net Banking,Verified,52.99073489085959
INV001632,2024-05-15,100025,Redemption,284760,Rajasthan,Udaipur,B30,26-35,Male,6.8,Mandate,Verified,10181.890994125282
INV001091,2024-05-15,118632,Lumpsum,249893,Telangana,Hyderabad,T30,18-25,Male,7.5,Mandate,Verified,3413.6802388960073
INV003525,2024-05-15,118632,SIP,976,Karnataka,Mysore,B30,36-45,Male,36.1,UPI,Verified,13.332714054265239
INV004159,2024-05-15,119598,SIP,57014,Delhi,Noida,T30,18-25,Male,6.3,UPI,Verified,294.40332129330085
INV004598,2024-05-15,101208,Lumpsum,257791,Tamil Nadu,Chennai,T30,46-55,Male,60.5,UPI,Verified,712.32227933403
INV002759,2024-05-15,118634,SIP,4450,Delhi,Noida,T30,36-45,Male,44.6,Net Banking,Verified,39.785177920209705
INV001220,2024-05-15,100016,SIP,2834,Punjab,Chandigarh,T30,36-45,Male,48.3,Cheque,Verified,4.467426486479415
INV001526,2024-05-15,120503,Lumpsum,395736,Madhya Pradesh,Bhopal,B30,26-35,Female,19.1,Cheque,Verified,4331.63965612734
INV001951,2024-05-15,148567,SIP,13162,Punjab,Chandigarh,T30,26-35,Male,10.6,Net Banking,Verified,113.75254629569612
INV001520,2024-05-15,148567,Redemption,316598,Maharashtra,Nashik,B30,36-45,Female,29.7,Net Banking,Verified,2736.1972840088742
INV000446,2024-05-15,149323,SIP,818,Rajasthan,Jaipur,T30,26-35,Female,23.8,Net Banking,Verified,6.386005124417804
INV004656,2024-05-15,148568,Lumpsum,248889,Haryana,Gurugram,T30,18-25,Male,4.7,Net Banking,Verified,1554.4186098798941
INV002786,2024-05-15,149322,SIP,14033,Tamil Nadu,Coimbatore,B30,26-35,Female,13.3,Mandate,Verified,33.11480191293259
INV002382,2024-05-15,118634,Lumpsum,394455,Maharashtra,Mumbai,T30,26-35,Male,18.5,UPI,Pending,3526.6207542733305
INV003724,2024-05-15,101207,SIP,15187,Punjab,Amritsar,B30,56+,Male,52.5,UPI,Verified,222.50482384363275
INV003758,2024-05-15,120503,SIP,4740,Maharashtra,Pune,T30,26-35,Female,11.2,Mandate,Verified,51.88300273425614
INV001075,2024-05-15,100025,SIP,2419,Punjab,Chandigarh,T30,26-35,Female,24.5,Cheque,Verified,86.49386962631358
INV004140,2024-05-15,102886,Redemption,374902,Punjab,Amritsar,B30,46-55,Female,41.6,UPI,Verified,2656.34366059067
INV000950,2024-05-15,120507,Lumpsum,259106,Punjab,Amritsar,B30,36-45,Male,33.1,Cheque,Verified,769.6482245479127
INV002186,2024-05-15,148567,SIP,27004,Haryana,Faridabad,B30,18-25,Female,7.9,Mandate,Verified,233.3819905917777
INV001843,2024-05-15,149323,Lumpsum,491203,West Bengal,Kolkata,T30,46-55,Male,51.9,UPI,Verified,3834.7492360995093
INV003543,2024-05-15,102887,SIP,53639,Maharashtra,Nashik,B30,26-35,Male,8.3,Mandate,Verified,229.91683576413624
INV003607,2024-05-15,118633,SIP,11226,Delhi,Gurugram,T30,18-25,Male,4.7,UPI,Verified,202.98308835893977
INV001623,2024-05-15,101208,SIP,3537,Gujarat,Surat,T30,26-35,Female,17.3,Mandate,Verified,9.773358658775768
INV002393,2024-05-15,101208,SIP,12538,Madhya Pradesh,Bhopal,B30,26-35,Female,15.2,UPI,Verified,34.64471893235244
INV000094,2024-05-15,100025,Lumpsum,63793,West Bengal,Kolkata,T30,18-25,Male,3.7,Net Banking,Verified,2280.9852935392405
INV002439,2024-05-15,120507,Lumpsum,27629,Karnataka,Bangalore,T30,18-25,Male,3.8,UPI,Verified,82.06915623734795
INV003658,2024-05-15,101208,SIP,3459,West Bengal,Kolkata,T30,26-35,Male,6.3,Cheque,Verified,9.557830817276049
INV002365,2024-05-15,120503,Redemption,454493,Gujarat,Ahmedabad,T30,46-55,Male,76.9,Net Banking,Verified,4974.780920189932
INV004184,2024-05-15,118633,Lumpsum,278211,Karnataka,Bangalore,T30,26-35,Male,9.9,UPI,Verified,5030.476393677979
INV002588,2024-05-15,148568,SIP,9853,West Bengal,Kolkata,T30,18-25,Male,5.5,Mandate,Verified,61.53621318397598
INV001473,2024-05-15,119095,Lumpsum,270991,Delhi,Gurugram,T30,36-45,Male,29.1,Cheque,Verified,3533.5759541949897
INV000962,2024-05-15,119552,SIP,2200,Punjab,Chandigarh,T30,26-35,Male,24.5,UPI,Verified,18.215464101046148
INV002178,2024-05-15,118635,Lumpsum,169706,Gujarat,Ahmedabad,T30,36-45,Female,33.8,Mandate,Verified,744.7423357225391
INV002151,2024-05-15,118636,SIP,58346,Rajasthan,Jaipur,T30,26-35,Female,18.1,Cheque,Verified,1802.504834813126
INV002751,2024-05-15,119094,SIP,5083,Delhi,New Delhi,T30,36-45,Male,45.4,Mandate,Verified,42.03369311021213
INV002216,2024-05-15,149323,SIP,11327,Maharashtra,Mumbai,T30,46-55,Male,26.5,Cheque,Verified,88.4282152130568
INV004306,2024-05-15,120506,SIP,7704,Telangana,Hyderabad,T30,26-35,Female,20.4,UPI,Verified,28.98718679051189
INV002297,2024-05-15,120843,Lumpsum,469934,Haryana,Gurugram,T30,36-45,Male,22.9,Cheque,Verified,5109.805571775124
INV000661,2024-05-15,100025,SIP,1011,Haryana,Faridabad,B30,36-45,Male,46.8,Net Banking,Pending,36.14936014559861
INV000124,2024-05-15,149324,SIP,8013,Punjab,Amritsar,B30,36-45,Female,46.2,UPI,Verified,49.00515798705183
INV001288,2024-05-15,118635,SIP,421,Telangana,Hyderabad,T30,26-35,Male,21.8,Cheque,Verified,1.8475276262429672
INV001753,2024-05-15,119599,SIP,4947,Rajasthan,Jaipur,T30,26-35,Male,10.0,Mandate,Pending,42.39902911622836
INV001857,2024-05-15,120503,Redemption,334225,Tamil Nadu,Chennai,T30,26-35,Male,24.0,Mandate,Verified,3658.3537107292736
INV001897,2024-05-16,119093,Lumpsum,198484,Maharashtra,Mumbai,T30,26-35,Male,8.6,Cheque,Verified,4274.650677969022
INV002420,2024-05-16,125498,SIP,22706,Karnataka,Mysore,B30,26-35,Female,6.4,Net Banking,Verified,166.4511437376661
INV000305,2024-05-16,149324,SIP,44932,Rajasthan,Udaipur,B30,36-45,Male,21.4,Mandate,Verified,272.9150684565405
INV003043,2024-05-16,120843,Redemption,88005,Karnataka,Bangalore,T30,26-35,Male,21.2,UPI,Verified,970.5520362789384
INV001191,2024-05-16,119092,Lumpsum,247593,Telangana,Hyderabad,T30,56+,Male,37.5,Mandate,Verified,5029.730284260927
INV004365,2024-05-16,102885,SIP,56633,Delhi,Gurugram,T30,26-35,Male,19.4,UPI,Verified,446.1353397200123
INV000910,2024-05-16,120844,SIP,21380,Madhya Pradesh,Indore,T30,46-55,Male,58.8,Cheque,Pending,5.720084839185353
INV000477,2024-05-16,118635,Redemption,541960,Uttar Pradesh,Lucknow,T30,18-25,Female,5.3,UPI,Verified,2379.0888119700703
INV000309,2024-05-16,120504,Lumpsum,482703,Delhi,Gurugram,T30,26-35,Male,18.1,Net Banking,Verified,4488.7948214118
INV000596,2024-05-16,120844,SIP,6922,Madhya Pradesh,Indore,T30,56+,Male,21.3,UPI,Verified,1.8519376640243692
INV001836,2024-05-16,120503,SIP,895,Uttar Pradesh,Agra,B30,26-35,Male,17.4,Mandate,Verified,9.85719729593399
INV004545,2024-05-16,120505,Redemption,146373,Madhya Pradesh,Indore,T30,26-35,Male,12.8,Mandate,Pending,490.6479792736735
INV001326,2024-05-16,118634,SIP,4135,Rajasthan,Udaipur,B30,46-55,Male,54.9,Cheque,Verified,36.9026742167664
INV003348,2024-05-16,119552,SIP,53116,Madhya Pradesh,Indore,T30,46-55,Male,53.4,Mandate,Verified,439.08334449310655
INV004745,2024-05-16,119094,Redemption,399310,West Bengal,Kolkata,T30,18-25,Male,5.2,Mandate,Verified,3357.185314846997
INV000567,2024-05-16,120844,SIP,2696,Delhi,New Delhi,T30,26-35,Male,9.1,UPI,Verified,0.7212978824342241
INV004835,2024-05-16,120841,SIP,1106,Maharashtra,Nashik,B30,56+,Male,12.9,Cheque,Verified,2.8230647967393345
INV000691,2024-05-16,149324,SIP,17771,Tamil Nadu,Chennai,T30,18-25,Female,7.8,UPI,Pending,107.94030271390504
INV002280,2024-05-16,119120,SIP,1627,Karnataka,Mysore,B30,18-25,Male,3.5,Cheque,Verified,32.71370979903287
INV002061,2024-05-16,120504,SIP,14909,West Bengal,Kolkata,T30,26-35,Male,14.2,UPI,Verified,138.6431035075989
INV002166,2024-05-16,101207,SIP,59161,Haryana,Gurugram,T30,36-45,Male,33.3,Net Banking,Verified,860.8542043781175
INV000689,2024-05-16,118632,SIP,423,Tamil Nadu,Chennai,T30,26-35,Female,19.8,UPI,Verified,5.839387844409995
INV002253,2024-05-16,119092,SIP,2074,West Bengal,Kolkata,T30,46-55,Male,28.6,UPI,Verified,42.132292147020166
INV001383,2024-05-16,119092,SIP,889,Maharashtra,Pune,T30,26-35,Male,18.6,Net Banking,Verified,18.05959870718463
INV000138,2024-05-16,120506,SIP,23284,Telangana,Hyderabad,T30,26-35,Male,24.7,UPI,Verified,89.0583733192068
INV004290,2024-05-16,101208,Lumpsum,89572,Gujarat,Ahmedabad,T30,46-55,Male,41.9,Mandate,Verified,247.55867053708556
INV004084,2024-05-16,120843,Lumpsum,305996,Telangana,Hyderabad,T30,26-35,Male,9.9,Net Banking,Verified,3374.638269339356
INV002181,2024-05-16,120503,Lumpsum,462214,Gujarat,Surat,T30,26-35,Male,18.3,UPI,Verified,5090.653174237802
INV000713,2024-05-16,120842,Lumpsum,457850,Delhi,Noida,T30,36-45,Female,23.7,Cheque,Verified,7226.384629589586
INV001064,2024-05-16,120503,Redemption,32797,West Bengal,Kolkata,T30,46-55,Male,67.9,Net Banking,Verified,361.21396616172854
INV003955,2024-05-16,120841,SIP,1015,Gujarat,Ahmedabad,T30,26-35,Female,8.9,UPI,Verified,2.5907873134633133
INV002951,2024-05-16,120503,Redemption,101588,Karnataka,Bangalore,T30,36-45,Male,58.6,Mandate,Verified,1118.8524680439575
INV002954,2024-05-16,149322,Lumpsum,258635,Delhi,New Delhi,T30,26-35,Female,6.0,Net Banking,Verified,610.7465992559156
INV002983,2024-05-16,119120,Lumpsum,259536,Karnataka,Mysore,B30,18-25,Male,6.2,Mandate,Pending,5218.429862570249
INV003959,2024-05-16,120844,SIP,5799,Haryana,Gurugram,T30,46-55,Male,81.1,Cheque,Verified,1.551486060918422
INV003169,2024-05-16,119599,SIP,2938,Telangana,Hyderabad,T30,26-35,Female,11.2,Mandate,Verified,25.634246935102077
INV003606,2024-05-16,120503,Redemption,400168,Maharashtra,Pune,T30,36-45,Male,23.6,UPI,Verified,4407.301594993645
INV002389,2024-05-16,120504,Redemption,422295,Haryana,Faridabad,B30,36-45,Male,50.8,Mandate,Verified,3927.043356076295
INV002674,2024-05-16,118636,SIP,24474,Karnataka,Mysore,B30,26-35,Female,7.4,Net Banking,Verified,756.8420076073846
INV002401,2024-05-16,125498,SIP,2165,West Bengal,Kolkata,T30,26-35,Male,20.9,Mandate,Verified,15.87099120021347
INV001719,2024-05-16,101208,Lumpsum,395450,Rajasthan,Udaipur,B30,26-35,Male,19.2,Mandate,Verified,1092.9428422262592
INV001206,2024-05-16,119094,Lumpsum,171528,Delhi,Noida,T30,26-35,Male,11.7,Net Banking,Verified,1442.1158565652643
INV000437,2024-05-16,119093,SIP,437,Telangana,Hyderabad,T30,26-35,Female,6.1,Mandate,Verified,9.411450526352061
INV000030,2024-05-16,119092,SIP,7126,Delhi,Noida,T30,18-25,Female,5.1,Mandate,Verified,144.76119278672405
INV004682,2024-05-16,119094,SIP,59109,Telangana,Hyderabad,T30,26-35,Female,8.7,Mandate,Verified,496.95691762112426
INV000437,2024-05-16,149323,Lumpsum,129851,Telangana,Hyderabad,T30,26-35,Female,6.1,Net Banking,Verified,1014.1273846648875
INV003068,2024-05-16,149324,SIP,2904,Delhi,New Delhi,T30,26-35,Male,11.6,Net Banking,Verified,17.63877323061056
INV004589,2024-05-16,149324,SIP,2013,Gujarat,Ahmedabad,T30,36-45,Male,14.4,Mandate,Verified,12.22687689849141
INV000873,2024-05-16,119093,Redemption,304282,Uttar Pradesh,Lucknow,T30,26-35,Male,8.9,Net Banking,Verified,6553.169311348874
INV003289,2024-05-16,149323,Redemption,273974,Uttar Pradesh,Lucknow,T30,26-35,Male,11.2,Mandate,Verified,2139.718108340928
INV000029,2024-05-16,118635,SIP,2219,Rajasthan,Udaipur,B30,26-35,Female,7.6,Cheque,Verified,9.740936736588653
INV001401,2024-05-16,149324,Lumpsum,289600,Tamil Nadu,Coimbatore,B30,26-35,Male,15.6,UPI,Verified,1759.0181568818243
INV000165,2024-05-16,102887,Redemption,80225,Punjab,Chandigarh,T30,36-45,Female,18.8,Mandate,Pending,342.3869738881119
INV001434,2024-05-16,125498,Lumpsum,68668,Maharashtra,Mumbai,T30,46-55,Male,92.6,UPI,Verified,503.38532274192085
INV002803,2024-05-16,119598,SIP,2000,Uttar Pradesh,Agra,B30,36-45,Male,31.9,Net Banking,Verified,10.302470223285438
INV001460,2024-05-16,118632,Lumpsum,406659,Uttar Pradesh,Kanpur,B30,36-45,Male,45.4,Mandate,Verified,5613.805251583744
INV004321,2024-05-17,125497,Redemption,394809,West Bengal,Kolkata,T30,26-35,Male,16.0,Net Banking,Verified,481.7997813645362
INV004498,2024-05-17,102886,SIP,10734,Punjab,Chandigarh,T30,26-35,Male,6.7,UPI,Verified,75.79352302191191
INV001764,2024-05-17,101208,Redemption,24497,Rajasthan,Udaipur,B30,46-55,Female,28.1,Net Banking,Verified,67.70779926297253
INV003357,2024-05-17,118633,SIP,20213,Madhya Pradesh,Bhopal,B30,26-35,Female,15.3,Cheque,Verified,363.77019470784825
INV002249,2024-05-17,120844,Lumpsum,182928,Karnataka,Bangalore,T30,36-45,Male,19.6,Cheque,Verified,48.93766544532064
INV002870,2024-05-17,120503,SIP,3271,Karnataka,Mysore,B30,26-35,Female,23.7,UPI,Verified,36.2687636243483
INV002614,2024-05-17,119093,Lumpsum,285194,Punjab,Chandigarh,T30,36-45,Male,13.2,Cheque,Verified,6206.9400795689
INV000283,2024-05-17,119551,Redemption,450264,West Bengal,Kolkata,T30,46-55,Male,18.1,UPI,Verified,6160.388123168359
INV004652,2024-05-17,125497,Lumpsum,299798,Gujarat,Surat,T30,56+,Male,42.9,Mandate,Verified,365.8544026441272
INV001389,2024-05-17,118635,Redemption,157270,Karnataka,Mysore,B30,46-55,Female,39.7,Net Banking,Pending,692.5149207529025
INV000384,2024-05-17,118632,SIP,52268,Tamil Nadu,Coimbatore,B30,18-25,Female,6.5,Net Banking,Verified,719.8576481087691
INV004193,2024-05-17,118632,SIP,13429,Telangana,Hyderabad,T30,26-35,Male,17.1,UPI,Verified,184.95003360474212
INV003487,2024-05-17,149324,SIP,24847,Gujarat,Ahmedabad,T30,26-35,Female,12.0,Mandate,Verified,149.13485339204215
INV001022,2024-05-17,102887,Redemption,149101,Karnataka,Mysore,B30,36-45,Male,19.6,UPI,Verified,630.3754365775113
INV001456,2024-05-17,118635,SIP,2792,Punjab,Chandigarh,T30,36-45,Male,36.3,Mandate,Verified,12.29415437618175
INV004091,2024-05-17,119551,SIP,4440,Tamil Nadu,Chennai,T30,26-35,Male,7.2,Net Banking,Verified,60.7468579919059
INV001814,2024-05-17,100025,Lumpsum,122043,West Bengal,Kolkata,T30,26-35,Female,6.9,Net Banking,Verified,4349.374017726364
INV002879,2024-05-17,101208,SIP,2917,Tamil Nadu,Coimbatore,B30,46-55,Male,26.0,Net Banking,Verified,8.062360715601539
INV000497,2024-05-17,119095,SIP,4801,Madhya Pradesh,Bhopal,B30,36-45,Male,45.7,Cheque,Verified,64.51526207225548
INV003672,2024-05-17,118634,SIP,44716,Uttar Pradesh,Agra,B30,36-45,Male,32.5,Cheque,Verified,398.18237351102357
INV003455,2024-05-17,119095,SIP,14099,Tamil Nadu,Coimbatore,B30,46-55,Male,40.2,Mandate,Verified,189.4606706845928
INV003154,2024-05-17,125497,Lumpsum,245094,Karnataka,Mysore,B30,26-35,Female,17.7,Mandate,Verified,299.09712193430147
INV001462,2024-05-17,101206,SIP,8787,Gujarat,Surat,T30,26-35,Male,19.4,Net Banking,Verified,20.41737700720336
INV002179,2024-05-17,101207,SIP,406,Haryana,Gurugram,T30,26-35,Female,12.0,Cheque,Pending,5.8330148641309805
INV002430,2024-05-17,118633,Redemption,57911,Madhya Pradesh,Bhopal,B30,26-35,Male,16.2,Cheque,Verified,1042.2151954547173
INV001549,2024-05-17,120841,SIP,24284,Haryana,Gurugram,T30,36-45,Male,19.5,Cheque,Verified,61.266406184364854
INV002923,2024-05-17,118633,SIP,47133,Karnataka,Mysore,B30,26-35,Female,23.0,Net Banking,Verified,848.2452177887999
INV004557,2024-05-17,149323,SIP,50504,Maharashtra,Nashik,B30,26-35,Male,8.0,Mandate,Verified,391.15577764903793
INV001969,2024-05-17,119095,Lumpsum,441486,Uttar Pradesh,Kanpur,B30,26-35,Male,9.7,Cheque,Pending,5932.635907359255
INV003449,2024-05-17,119551,Redemption,165434,Gujarat,Ahmedabad,T30,56+,Male,10.0,UPI,Verified,2263.4224560885045
INV003218,2024-05-17,119551,Redemption,33054,Tamil Nadu,Chennai,T30,18-25,Male,6.0,Net Banking,Verified,452.23573064514807
INV004981,2024-05-17,100025,SIP,8241,Haryana,Faridabad,B30,18-25,Male,3.5,UPI,Verified,293.6931350432468
INV004548,2024-05-17,119599,Redemption,378284,Delhi,Noida,T30,36-45,Female,58.1,UPI,Verified,3243.386914785257
INV000779,2024-05-17,119551,SIP,1026,Gujarat,Ahmedabad,T30,36-45,Male,35.3,Mandate,Verified,14.037449617048525
INV004294,2024-05-17,118633,SIP,9251,Punjab,Chandigarh,T30,56+,Female,76.0,Mandate,Verified,166.4887978648545
INV000293,2024-05-17,120504,Lumpsum,139339,Karnataka,Mysore,B30,26-35,Female,19.3,Cheque,Verified,1294.6977777942964
INV003037,2024-05-17,118633,Lumpsum,86156,Telangana,Hyderabad,T30,18-25,Female,7.6,Mandate,Verified,1550.5360359792892
INV004295,2024-05-17,119551,SIP,2064,Karnataka,Bangalore,T30,36-45,Male,50.6,Cheque,Verified,28.23907993137247
INV001975,2024-05-17,120506,Redemption,25990,Delhi,New Delhi,T30,36-45,Female,35.3,UPI,Verified,100.51393987959212
INV004951,2024-05-17,102885,Redemption,19907,Karnataka,Mysore,B30,26-35,Female,7.5,Mandate,Verified,154.38556762114231
INV000791,2024-05-17,119552,SIP,1071,Madhya Pradesh,Bhopal,B30,26-35,Male,18.4,Net Banking,Verified,8.805921920825636
INV003808,2024-05-17,148569,Redemption,365494,Madhya Pradesh,Bhopal,B30,46-55,Female,62.5,UPI,Verified,6776.099535213122
INV000040,2024-05-17,118636,Redemption,262193,Karnataka,Mysore,B30,26-35,Male,14.7,Mandate,Verified,8115.194265357223
INV000288,2024-05-17,118635,SIP,48989,Telangana,Hyderabad,T30,26-35,Male,10.1,UPI,Verified,215.71573378752427
INV004302,2024-05-17,148569,Redemption,297995,Karnataka,Mysore,B30,46-55,Male,63.4,Cheque,Verified,5524.6974806585995
INV004979,2024-05-17,119120,SIP,26569,Punjab,Chandigarh,T30,26-35,Male,21.5,UPI,Verified,535.6804425931377
INV004075,2024-05-17,100033,SIP,40088,Rajasthan,Jaipur,T30,36-45,Male,56.5,Cheque,Pending,215.19483377798772
INV000626,2024-05-17,119120,Redemption,299069,Haryana,Gurugram,T30,26-35,Female,12.3,Net Banking,Verified,6029.7871310883775
INV003711,2024-05-17,100033,SIP,15325,Telangana,Hyderabad,T30,36-45,Female,13.1,Cheque,Pending,82.26553651086763
INV002119,2024-05-17,119599,Redemption,52355,Tamil Nadu,Coimbatore,B30,26-35,Female,11.8,UPI,Verified,448.8889879656082
INV003349,2024-05-17,100016,Lumpsum,144588,Uttar Pradesh,Agra,B30,26-35,Male,10.5,Net Banking,Verified,230.20802916337755
INV002143,2024-05-17,119120,SIP,54182,Uttar Pradesh,Lucknow,T30,26-35,Male,11.8,UPI,Verified,1092.4098664075195
INV004340,2024-05-17,119092,SIP,3176,Karnataka,Mysore,B30,26-35,Male,17.9,Net Banking,Verified,63.98607456714709
INV000114,2024-05-17,118633,SIP,2628,West Bengal,Kolkata,T30,36-45,Male,59.6,UPI,Verified,47.29570433345991
INV004067,2024-05-17,120507,SIP,578,Delhi,Gurugram,T30,26-35,Male,8.5,Net Banking,Verified,1.7161183896040042
INV004073,2024-05-17,102885,SIP,7390,Gujarat,Surat,T30,46-55,Female,32.6,Mandate,Verified,57.31196788668517
INV003586,2024-05-17,120505,SIP,53161,Haryana,Faridabad,B30,46-55,Male,68.9,Mandate,Verified,180.81216330065104
INV001684,2024-05-17,100033,SIP,16192,Uttar Pradesh,Lucknow,T30,36-45,Male,51.6,Cheque,Verified,86.91964549324429
INV004420,2024-05-17,101206,SIP,4920,Haryana,Gurugram,T30,36-45,Male,14.6,Cheque,Verified,11.432058139915844
INV004436,2024-05-17,119094,Lumpsum,431001,Delhi,New Delhi,T30,56+,Male,30.3,Mandate,Verified,3626.437424747391
INV003899,2024-05-17,120843,Redemption,300396,Haryana,Gurugram,T30,36-45,Female,21.3,UPI,Verified,3313.281317212307
INV002237,2024-05-17,118634,SIP,29913,Uttar Pradesh,Agra,B30,46-55,Male,23.1,Mandate,Verified,266.3661628686655
INV003848,2024-05-17,119599,Lumpsum,110159,Telangana,Hyderabad,T30,26-35,Male,24.0,UPI,Verified,944.497412382837
INV000646,2024-05-17,101206,SIP,462,Uttar Pradesh,Lucknow,T30,26-35,Female,23.9,Net Banking,Verified,1.0734981424067318
INV002237,2024-05-17,120843,SIP,1607,Uttar Pradesh,Agra,B30,46-55,Male,23.1,Cheque,Pending,17.724746923261883
INV004446,2024-05-17,120841,SIP,16682,West Bengal,Kolkata,T30,26-35,Male,14.8,Cheque,Verified,42.08722566165272
INV003070,2024-05-17,102885,SIP,9566,West Bengal,Kolkata,T30,26-35,Male,23.7,UPI,Pending,74.18758928335998
INV002696,2024-05-18,101206,SIP,4805,Punjab,Amritsar,B30,18-25,Male,7.1,Net Banking,Verified,
INV000906,2024-05-18,125497,Lumpsum,485396,Maharashtra,Mumbai,T30,26-35,Male,20.7,Net Banking,Verified,
